,Id,SalePrice
0,1461,134514.9031010724
1,1462,169917.57361893583
2,1463,174791.35808560162
3,1464,189818.6037117711
4,1465,194510.1243194504
5,1466,174155.3729652446
6,1467,174155.3729652446
7,1468,170817.87643773935
8,1469,177411.52473841823
9,1470,134698.3862370046
10,1471,197019.830030063
11,1472,95274.98351844921
12,1473,95274.98351844921
13,1474,141533.40823667267
14,1475,135559.570918606
15,1476,405360.79961153475
16,1477,251471.52199400813
17,1478,317200.18662156473
18,1479,306710.6870271503
19,1480,499725.7303934856
20,1481,317095.38937501574
21,1482,200022.5677570489
22,1483,174155.3729652446
23,1484,174455.27651967108
24,1485,175102.65884478108
25,1486,192562.6387393201
26,1487,338924.68587905006
27,1488,241944.60347520144
28,1489,193862.08696136714
29,1490,214384.8054882424
30,1491,191402.2264485049
31,1492,95274.98351844921
32,1493,190157.43342273726
33,1494,307418.48020524695
34,1495,263611.95242239034
35,1496,242325.91426893492
36,1497,191063.39673753877
37,1498,173621.90513585246
38,1499,173621.90513585246
39,1500,140580.31035899193
40,1501,174155.3729652446
41,1502,173621.90513585246
42,1503,306646.1594329286
43,1504,241944.60347520144
44,1505,203351.62503899875
45,1506,191317.8457135525
46,1507,233846.7582164122
47,1508,192562.6387393201
48,1509,173875.80748057461
49,1510,137571.920066945
50,1511,137214.71052229742
51,1512,174155.3729652446
52,1513,137214.71052229742
53,1514,170728.31408062085
54,1515,191317.8457135525
55,1516,173621.90513585246
56,1517,146627.26558363382
57,1518,134698.3862370046
58,1519,205419.09694697964
59,1520,135559.570918606
60,1521,135559.570918606
61,1522,173875.80748057461
62,1523,95914.19534844586
63,1524,134164.2664137181
64,1525,134164.2664137181
65,1526,134138.63714532155
66,1527,96145.31636339733
67,1528,134698.3862370046
68,1529,141473.95828349952
69,1530,174155.3729652446
70,1531,95914.19534844586
71,1532,96133.84192502244
72,1533,135559.570918606
73,1534,133788.00045796728
74,1535,140580.31035899193
75,1536,117041.08921982307
76,1537,95274.98351844921
77,1538,175102.65884478108
78,1539,241944.60347520144
79,1540,95494.61394280393
80,1541,135559.570918606
81,1542,135559.570918606
82,1543,213449.26947273704
83,1544,95274.98351844921
84,1545,102407.00102419122
85,1546,134164.2664137181
86,1547,134698.3862370046
87,1548,134698.3862370046
88,1549,133788.00045796728
89,1550,135559.570918606
90,1551,133788.00045796728
91,1552,135559.570918606
92,1553,140801.41009325962
93,1554,96364.94678775204
94,1555,173875.80748057461
95,1556,95274.98351844921
96,1557,133788.00045796728
97,1558,95274.98351844921
98,1559,95494.61394280393
99,1560,134698.3862370046
100,1561,135205.78599765556
101,1562,134514.9031010724
102,1563,133788.00045796728
103,1564,168734.44288042086
104,1565,135559.570918606
105,1566,233482.4659390778
106,1567,95274.98351844921
107,1568,215456.20478256597
108,1569,135559.570918606
109,1570,133788.00045796728
110,1571,134514.9031010724
111,1572,140580.31035899193
112,1573,250296.64129157673
113,1574,132645.86168813723
114,1575,200022.5677570489
115,1576,234442.00273744407
116,1577,192562.6387393201
117,1578,138709.56992347605
118,1579,135205.78599765556
119,1580,190897.4972097419
120,1581,140419.8681965723
121,1582,134698.3862370046
122,1583,321004.77517468744
123,1584,241944.60347520144
124,1585,135559.570918606
125,1586,95274.98351844921
126,1587,95274.98351844921
