,Id,SalePrice
0,1461,1.3560606197718572
1,1462,1.3560606197718572
2,1463,1.3560606197718572
3,1464,1.3560606197718572
4,1465,1.3560606197718572
5,1466,1.3560606197718572
6,1467,1.3560606197718572
7,1468,1.3560606197718572
8,1469,1.3560606197718572
9,1470,1.3560606197718572
10,1471,1.3560606197718572
11,1472,1.3560606197718572
12,1473,1.3560606197718572
13,1474,1.3560606197718572
14,1475,1.3560606197718572
15,1476,1.3560606197718572
16,1477,1.3560606197718572
17,1478,1.3560606197718572
18,1479,1.3560606197718572
19,1480,1.3560606197718572
20,1481,1.3560606197718572
21,1482,1.3560606197718572
22,1483,1.3560606197718572
23,1484,1.3560606197718572
24,1485,1.3560606197718572
25,1486,1.3560606197718572
26,1487,1.3560606197718572
27,1488,1.3560606197718572
28,1489,1.3560606197718572
29,1490,1.3560606197718572
30,1491,1.3560606197718572
31,1492,1.3560606197718572
32,1493,1.3560606197718572
33,1494,1.3560606197718572
34,1495,1.3560606197718572
35,1496,1.3560606197718572
36,1497,1.3560606197718572
37,1498,1.3560606197718572
38,1499,1.3560606197718572
39,1500,1.3560606197718572
40,1501,1.3560606197718572
41,1502,1.3560606197718572
42,1503,1.3560606197718572
43,1504,1.3560606197718572
44,1505,1.3560606197718572
45,1506,1.3560606197718572
46,1507,1.3560606197718572
47,1508,1.3560606197718572
48,1509,1.3560606197718572
49,1510,1.3560606197718572
50,1511,1.3560606197718572
51,1512,1.3560606197718572
52,1513,1.3560606197718572
53,1514,1.3560606197718572
54,1515,1.3560606197718572
55,1516,1.3560606197718572
56,1517,1.3560606197718572
57,1518,1.3560606197718572
58,1519,1.3560606197718572
59,1520,1.3560606197718572
60,1521,1.3560606197718572
61,1522,1.3560606197718572
62,1523,1.3560606197718572
63,1524,1.3560606197718572
64,1525,1.3560606197718572
65,1526,1.3560606197718572
66,1527,1.3560606197718572
67,1528,1.3560606197718572
68,1529,1.3560606197718572
69,1530,1.3560606197718572
70,1531,1.3560606197718572
71,1532,1.3560606197718572
72,1533,1.3560606197718572
73,1534,1.3560606197718572
74,1535,1.3560606197718572
75,1536,1.3560606197718572
76,1537,1.3560606197718572
77,1538,1.3560606197718572
78,1539,1.3560606197718572
79,1540,1.3560606197718572
80,1541,1.3560606197718572
81,1542,1.3560606197718572
82,1543,1.3560606197718572
83,1544,1.3560606197718572
84,1545,1.3560606197718572
85,1546,1.3560606197718572
86,1547,1.3560606197718572
87,1548,1.3560606197718572
88,1549,1.3560606197718572
89,1550,1.3560606197718572
90,1551,1.3560606197718572
91,1552,1.3560606197718572
92,1553,1.3560606197718572
93,1554,1.3560606197718572
94,1555,1.3560606197718572
95,1556,1.3560606197718572
96,1557,1.3560606197718572
97,1558,1.3560606197718572
98,1559,1.3560606197718572
99,1560,1.3560606197718572
100,1561,1.3560606197718572
101,1562,1.3560606197718572
102,1563,1.3560606197718572
103,1564,1.3560606197718572
104,1565,1.3560606197718572
105,1566,1.3560606197718572
106,1567,1.3560606197718572
107,1568,1.3560606197718572
108,1569,1.3560606197718572
109,1570,1.3560606197718572
110,1571,1.3560606197718572
111,1572,1.3560606197718572
112,1573,1.3560606197718572
113,1574,1.3560606197718572
114,1575,1.3560606197718572
115,1576,1.3560606197718572
116,1577,1.3560606197718572
117,1578,1.3560606197718572
118,1579,1.3560606197718572
119,1580,1.3560606197718572
120,1581,1.3560606197718572
121,1582,1.3560606197718572
122,1583,1.3560606197718572
123,1584,1.3560606197718572
124,1585,1.3560606197718572
125,1586,1.3560606197718572
126,1587,1.3560606197718572
127,1588,1.3560606197718572
128,1589,1.3560606197718572
129,1590,1.3560606197718572
130,1591,1.3560606197718572
131,1592,1.3560606197718572
132,1593,1.3560606197718572
