,Id,SalePrice
0,1461,125818.077294686
1,1462,160096.99523809523
2,1463,194384.12096774194
3,1464,194384.12096774194
4,1465,194384.12096774194
5,1466,160096.99523809523
6,1467,160096.99523809523
7,1468,160096.99523809523
8,1469,194384.12096774194
9,1470,125818.077294686
10,1471,194384.12096774194
11,1472,95999.53278688525
12,1473,95999.53278688525
13,1474,160096.99523809523
14,1475,141597.17431192662
15,1476,497683.06666666665
16,1477,265004.2272727273
17,1478,290120.0
18,1479,307642.8095238095
19,1480,497683.06666666665
20,1481,307642.8095238095
21,1482,194384.12096774194
22,1483,160096.99523809523
23,1484,194384.12096774194
24,1485,194384.12096774194
25,1486,194384.12096774194
26,1487,341241.4
27,1488,236793.95283018867
28,1489,194384.12096774194
29,1490,236793.95283018867
30,1491,194384.12096774194
31,1492,95999.53278688525
32,1493,194384.12096774194
33,1494,307642.8095238095
34,1495,267467.90476190473
35,1496,236793.95283018867
36,1497,194384.12096774194
37,1498,160096.99523809523
38,1499,160096.99523809523
39,1500,160096.99523809523
40,1501,160096.99523809523
41,1502,160096.99523809523
42,1503,307642.8095238095
43,1504,236793.95283018867
44,1505,194384.12096774194
45,1506,194384.12096774194
46,1507,236793.95283018867
47,1508,194384.12096774194
48,1509,160096.99523809523
49,1510,160096.99523809523
50,1511,141597.17431192662
51,1512,160096.99523809523
52,1513,141597.17431192662
53,1514,160096.99523809523
54,1515,194384.12096774194
55,1516,160096.99523809523
56,1517,160096.99523809523
57,1518,125818.077294686
58,1519,194384.12096774194
59,1520,141597.17431192662
60,1521,141597.17431192662
61,1522,160096.99523809523
62,1523,95999.53278688525
63,1524,125818.077294686
64,1525,125818.077294686
65,1526,125818.077294686
66,1527,95999.53278688525
67,1528,125818.077294686
68,1529,160096.99523809523
69,1530,160096.99523809523
70,1531,95999.53278688525
71,1532,95999.53278688525
72,1533,141597.17431192662
73,1534,125818.077294686
74,1535,160096.99523809523
75,1536,125818.077294686
76,1537,68100.0
77,1538,194384.12096774194
78,1539,236793.95283018867
79,1540,95999.53278688525
80,1541,141597.17431192662
81,1542,141597.17431192662
82,1543,194384.12096774194
83,1544,95999.53278688525
84,1545,95999.53278688525
85,1546,125818.077294686
86,1547,125818.077294686
87,1548,125818.077294686
88,1549,125818.077294686
89,1550,141597.17431192662
90,1551,125818.077294686
91,1552,141597.17431192662
92,1553,160096.99523809523
93,1554,95999.53278688525
94,1555,160096.99523809523
95,1556,68100.0
96,1557,125818.077294686
97,1558,95999.53278688525
98,1559,95999.53278688525
99,1560,125818.077294686
100,1561,141597.17431192662
101,1562,125818.077294686
102,1563,125818.077294686
103,1564,160096.99523809523
104,1565,141597.17431192662
105,1566,236793.95283018867
106,1567,68100.0
107,1568,236793.95283018867
108,1569,141597.17431192662
109,1570,125818.077294686
110,1571,125818.077294686
111,1572,160096.99523809523
112,1573,236793.95283018867
113,1574,125818.077294686
114,1575,194384.12096774194
115,1576,236793.95283018867
116,1577,194384.12096774194
117,1578,160096.99523809523
118,1579,141597.17431192662
119,1580,194384.12096774194
120,1581,160096.99523809523
121,1582,125818.077294686
122,1583,341241.4
123,1584,236793.95283018867
124,1585,141597.17431192662
125,1586,95999.53278688525
126,1587,95999.53278688525
127,1588,160096.99523809523
128,1589,95999.53278688525
129,1590,125818.077294686
130,1591,95999.53278688525
131,1592,125818.077294686
132,1593,125818.077294686
133,1594,125818.077294686
134,1595,125818.077294686
135,1596,236793.95283018867
136,1597,194384.12096774194
137,1598,194384.12096774194
138,1599,194384.12096774194
139,1600,194384.12096774194
140,1601,95999.53278688525
141,1602,125818.077294686
142,1603,95999.53278688525
143,1604,267467.90476190473
144,1605,236793.95283018867
145,1606,160096.99523809523
146,1607,160096.99523809523
147,1608,194384.12096774194
148,1609,194384.12096774194
149,1610,160096.99523809523
150,1611,141597.17431192662
151,1612,160096.99523809523
152,1613,160096.99523809523
153,1614,125818.077294686
154,1615,95999.53278688525
155,1616,68100.0
156,1617,95999.53278688525
157,1618,125818.077294686
158,1619,125818.077294686
159,1620,160096.99523809523
160,1621,125818.077294686
161,1622,141597.17431192662
162,1623,307642.8095238095
163,1624,194384.12096774194
164,1625,125818.077294686
165,1626,160096.99523809523
166,1627,194384.12096774194
167,1628,267467.90476190473
168,1629,194384.12096774194
169,1630,341241.4
170,1631,194384.12096774194
171,1632,236793.95283018867
172,1633,194384.12096774194
173,1634,194384.12096774194
174,1635,194384.12096774194
175,1636,160096.99523809523
176,1637,194384.12096774194
177,1638,194384.12096774194
178,1639,194384.12096774194
179,1640,236793.95283018867
180,1641,194384.12096774194
181,1642,236793.95283018867
182,1643,236793.95283018867
183,1644,236793.95283018867
184,1645,194384.12096774194
185,1646,160096.99523809523
186,1647,160096.99523809523
187,1648,125818.077294686
188,1649,125818.077294686
189,1650,125818.077294686
190,1651,125818.077294686
191,1652,95999.53278688525
192,1653,95999.53278688525
193,1654,160096.99523809523
194,1655,160096.99523809523
195,1656,141597.17431192662
196,1657,160096.99523809523
197,1658,160096.99523809523
198,1659,160096.99523809523
199,1660,160096.99523809523
200,1661,497683.06666666665
201,1662,497683.06666666665
202,1663,497683.06666666665
203,1664,497683.06666666665
204,1665,341241.4
205,1666,341241.4
206,1667,341241.4
207,1668,341241.4
208,1669,341241.4
209,1670,341241.4
210,1671,236793.95283018867
211,1672,497683.06666666665
212,1673,307642.8095238095
213,1674,236793.95283018867
214,1675,194384.12096774194
215,1676,194384.12096774194
216,1677,194384.12096774194
217,1678,497683.06666666665
218,1679,399265.85714285716
219,1680,341241.4
220,1681,267467.90476190473
221,1682,307642.8095238095
222,1683,194384.12096774194
223,1684,160096.99523809523
224,1685,160096.99523809523
225,1686,194384.12096774194
226,1687,160096.99523809523
227,1688,194384.12096774194
228,1689,194384.12096774194
229,1690,194384.12096774194
230,1691,194384.12096774194
231,1692,267467.90476190473
